ENPs	dT	L	Shape	Surface functionalization	Zeta Potential (mV)	Surface Area	Animal(Rat/Mouse)	Gender	M.A	M.W	Method	E.D	E.T	R.D	Dose
DWCNT	3.5	5500	tube	-	-11.00 	0.066	Mouse	female	11	25	intratracheal instillation	0	1	1	2
DWCNT	3.5	5500	tube	-	-11.00 	0.066	Mouse	female	11	25	intratracheal instillation	0	1	3	2
DWCNT	3.5	5500	tube	-	-11.00 	0.066	Mouse	female	11	25	intratracheal instillation	0	1	7	2
Rosette nanotubes	3.5	1810	tube	-	-16.90 	89	Mouse	male	7	25	intranasal instillation	0	1	0.125	0.5
Rosette nanotubes	3.5	1810	tube	-	-16.90 	89	Mouse	male	7	25	intranasal instillation	0	1	0.25	0.5
Rosette nanotubes	3.5	1810	tube	-	-16.90 	89	Mouse	male	7	25	intranasal instillation	0	1	0.5	0.5
SWCNT	20	1000	tube	-	-27.60 	325	Mouse	female	14	30.8	PA	0	1	1	0.32
SWCNT	20	1000	tube	-	-27.60 	325	Mouse	female	14	30.8	PA	0	1	1	1.3
SWCNT	23	5000	tube	acid	-27.60 	93	Mouse	female	14	30.8	PA	0	1	1	0.32
SWCNT	23	5000	tube	acid	-27.60 	93	Mouse	female	14	30.8	PA	0	1	1	1.3
CB	15	15	sphere	-	-3.70 	230	Mouse	female	14	30.8	PA	0	1	1	0.32
CB	15	15	sphere	-	-3.70 	230	Mouse	female	14	30.8	PA	0	1	1	1.3
CB	14.3	14.3	sphere	acid	-3.70 	2	Mouse	female	14	30.8	PA	0	1	1	0.32
CB	14.3	14.3	sphere	acid	-3.70 	2	Mouse	female	14	30.8	PA	0	1	1	1.3
SWGe-imogolite	3.8	70	tube	-	-16.90 	521	Rat	female	8	225	intratracheal instillation	0	1	3	0.089
SWGe-imogolite	3.8	70	tube	-	-16.90 	521	Rat	female	8	225	intratracheal instillation	0	1	3	0.444
SWGe-imogolite	3.8	70	tube	-	-16.90 	521	Rat	female	8	225	intratracheal instillation	0	1	3	0.889
SWGe-imogolite	3.8	70	tube	-	-16.90 	521	Rat	female	8	225	intratracheal instillation	0	1	3	8.889
DWGe-imogolite	4.3	62	tube	-	-16.90 	341	Rat	female	8	225	intratracheal instillation	0	1	3	0.089
DWGe-imogolite	4.3	62	tube	-	-16.90 	341	Rat	female	8	225	intratracheal instillation	0	1	3	0.444
DWGe-imogolite	4.3	62	tube	-	-16.90 	341	Rat	female	8	225	intratracheal instillation	0	1	3	0.889
DWGe-imogolite	4.3	62	tube	-	-16.90 	341	Rat	female	8	225	intratracheal instillation	0	1	3	8.889
TiO2	10	10	sphere	-	-3.30 	57.13	Mouse	female	8	19	intratracheal instillation	0	1	1	0.421
TiO2	10	10	sphere	-	-3.30 	57.13	Mouse	female	8	19	intratracheal instillation	0	1	1	1.684
TiO2	10	10	sphere	-	-3.30 	57.13	Mouse	female	8	19	intratracheal instillation	0	1	1	3.368
TiO2	10	10	sphere	-	-3.30 	57.13	Mouse	female	8	19	intratracheal instillation	0	1	1	6.737
TiO2	10	10	sphere	-	-6.70 	57.13	Mouse	female	8	19	intratracheal instillation	0	1	1	0.421
TiO2	10	10	sphere	-	-6.70 	57.13	Mouse	female	8	19	intratracheal instillation	0	1	1	1.684
TiO2	10	10	sphere	-	-6.70 	57.13	Mouse	female	8	19	intratracheal instillation	0	1	1	3.368
TiO2	10	10	sphere	-	-6.70 	57.13	Mouse	female	8	19	intratracheal instillation	0	1	1	6.737
TiO2	10	10	sphere	-	-26.00 	99	Mouse	female	8	18.5	intratracheal instillation	0	1	1	0.97
TiO2	10	10	sphere	-	-26.00 	99	Mouse	female	8	18.5	intratracheal instillation	0	1	1	2.91
TiO2	10	10	sphere	-	-26.00 	99	Mouse	female	8	18.5	intratracheal instillation	0	1	1	8.76
TiO2	10	10	sphere	NH2	25.00 	84	Mouse	female	8	18.5	intratracheal instillation	0	1	1	0.97
TiO2	10	10	sphere	NH2	25.00 	84	Mouse	female	8	18.5	intratracheal instillation	0	1	1	2.91
TiO2	10	10	sphere	NH2	25.00 	84	Mouse	female	8	18.5	intratracheal instillation	0	1	1	8.76
TiO2	10	10	sphere	-	-26.00 	99	Mouse	female	8	18.5	intratracheal instillation	0	1	3	0.97
TiO2	10	10	sphere	-	-26.00 	99	Mouse	female	8	18.5	intratracheal instillation	0	1	3	2.91
TiO2	10	10	sphere	-	-26.00 	99	Mouse	female	8	18.5	intratracheal instillation	0	1	3	8.76
TiO2	10	10	sphere	NH2	25.00 	84	Mouse	female	8	18.5	intratracheal instillation	0	1	3	0.97
TiO2	10	10	sphere	NH2	25.00 	84	Mouse	female	8	18.5	intratracheal instillation	0	1	3	2.91
TiO2	10	10	sphere	NH2	25.00 	84	Mouse	female	8	18.5	intratracheal instillation	0	1	3	8.76
TiO2	10	10	sphere	-	-26.00 	99	Mouse	female	8	18.5	intratracheal instillation	0	1	28	0.97
TiO2	10	10	sphere	-	-26.00 	99	Mouse	female	8	18.5	intratracheal instillation	0	1	28	2.91
TiO2	10	10	sphere	-	-26.00 	99	Mouse	female	8	18.5	intratracheal instillation	0	1	28	8.76
TiO2	10	10	sphere	NH2	25.00 	84	Mouse	female	8	18.5	intratracheal instillation	0	1	28	0.97
TiO2	10	10	sphere	NH2	25.00 	84	Mouse	female	8	18.5	intratracheal instillation	0	1	28	2.91
TiO2	10	10	sphere	NH2	25.00 	84	Mouse	female	8	18.5	intratracheal instillation	0	1	28	8.76
Co	20	20	sphere	-	-55.00 	47.9	Mouse	both	10	24	intratracheal instillation	0	1	1	2.08
Co	20	20	sphere	-	-55.00 	47.9	Mouse	both	10	24	intratracheal instillation	0	1	3	2.08
Co	20	20	sphere	-	-55.00 	47.9	Mouse	both	10	24	intratracheal instillation	0	1	7	2.08
Co	20	20	sphere	-	-55.00 	47.9	Mouse	both	10	24	intratracheal instillation	0	1	28	2.08
TiO2	28	28	sphere	-	-16.90 	45	Mouse	both	10	24	intratracheal instillation	0	1	1	2.08
TiO2	28	28	sphere	-	-16.90 	45	Mouse	both	10	24	intratracheal instillation	0	1	3	2.08
TiO2	28	28	sphere	-	-16.90 	45	Mouse	both	10	24	intratracheal instillation	0	1	7	2.08
TiO2	28	28	sphere	-	-16.90 	45	Mouse	both	10	24	intratracheal instillation	0	1	28	2.08
Nd2O3	110	110	sphere	-	-16.90 	89	Rat	unknow	8	300	intratracheal instillation	0	1	3	100
Nd2O3	110	110	sphere	-	-16.90 	89	Rat	unknow	8	300	intratracheal instillation	0	1	7	100
Nd2O3	110	110	sphere	-	-16.90 	89	Rat	unknow	8	300	intratracheal instillation	0	1	14	100
Nd2O3	110	110	sphere	-	-16.90 	89	Rat	unknow	8	300	intratracheal instillation	0	1	21	100
Nd2O3	110	110	sphere	-	-16.90 	89	Rat	unknow	8	300	intratracheal instillation	0	1	28	100
MWCNT	20	3860	tube	-	-44.60 	113.103	Mouse	male	9	27.4	OPA	0	1	30	1
MWCNT	20	3860	tube	-	-44.60 	113.103	Mouse	male	9	27.4	OPA	0	1	30	2
MWCNT	20	3860	tube	-	-44.60 	113.103	Mouse	male	9	27.4	OPA	0	1	30	4
SWCNT	1.4	1000	tube	-	-27.60 	270	Rat	male	8	250	intratracheal instillation	0	1	1	1
SWCNT	1.4	1000	tube	-	-27.60 	270	Rat	male	8	250	intratracheal instillation	0	1	7	1
SWCNT	1.4	1000	tube	-	-27.60 	270	Rat	male	8	250	intratracheal instillation	0	1	30	1
SWCNT	1.4	1000	tube	-	-27.60 	270	Rat	male	8	250	intratracheal instillation	0	1	90	1
SWCNT	1.4	1000	tube	-	-27.60 	270	Rat	male	8	250	intratracheal instillation	0	1	1	5
SWCNT	1.4	1000	tube	-	-27.60 	270	Rat	male	8	250	intratracheal instillation	0	1	7	5
SWCNT	1.4	1000	tube	-	-27.60 	270	Rat	male	8	250	intratracheal instillation	0	1	30	5
SWCNT	1.4	1000	tube	-	-27.60 	270	Rat	male	8	250	intratracheal instillation	0	1	90	5
SiO2	2000	2000	sphere	-	-28.40 	26.5	Rat	male	8	250	intratracheal instillation	0	1	1	1
SiO2	2000	2000	sphere	-	-28.40 	26.5	Rat	male	8	250	intratracheal instillation	0	1	7	1
SiO2	2000	2000	sphere	-	-28.40 	26.5	Rat	male	8	250	intratracheal instillation	0	1	30	1
SiO2	2000	2000	sphere	-	-28.40 	26.5	Rat	male	8	250	intratracheal instillation	0	1	90	1
SiO2	2000	2000	sphere	-	-28.40 	26.5	Rat	male	8	250	intratracheal instillation	0	1	1	5
SiO2	2000	2000	sphere	-	-28.40 	26.5	Rat	male	8	250	intratracheal instillation	0	1	7	5
SiO2	2000	2000	sphere	-	-28.40 	26.5	Rat	male	8	250	intratracheal instillation	0	1	30	5
SiO2	2000	2000	sphere	-	-28.40 	26.5	Rat	male	8	250	intratracheal instillation	0	1	90	5
Carbonly iron	1900	1900	sphere	-	-16.90 	89	Rat	male	8	250	intratracheal instillation	0	1	1	1
Carbonly iron	1900	1900	sphere	-	-16.90 	89	Rat	male	8	250	intratracheal instillation	0	1	7	1
Carbonly iron	1900	1900	sphere	-	-16.90 	89	Rat	male	8	250	intratracheal instillation	0	1	30	1
Carbonly iron	1900	1900	sphere	-	-16.90 	89	Rat	male	8	250	intratracheal instillation	0	1	90	1
Carbonly iron	1900	1900	sphere	-	-16.90 	89	Rat	male	8	250	intratracheal instillation	0	1	1	5
Carbonly iron	1900	1900	sphere	-	-16.90 	89	Rat	male	8	250	intratracheal instillation	0	1	7	5
Carbonly iron	1900	1900	sphere	-	-16.90 	89	Rat	male	8	250	intratracheal instillation	0	1	30	5
Carbonly iron	1900	1900	sphere	-	-16.90 	89	Rat	male	8	250	intratracheal instillation	0	1	90	5
TiO2	300	300	sphere	-	-16.90 	6	Rat	male	8	250	intratracheal instillation	0	1	1	1
TiO2	300	300	sphere	-	-16.90 	6	Rat	male	8	250	intratracheal instillation	0	1	7	1
TiO2	300	300	sphere	-	-16.90 	6	Rat	male	8	250	intratracheal instillation	0	1	30	1
TiO2	300	300	sphere	-	-16.90 	6	Rat	male	8	250	intratracheal instillation	0	1	90	1
TiO2	300	300	sphere	-	-16.90 	6	Rat	male	8	250	intratracheal instillation	0	1	1	5
TiO2	300	300	sphere	-	-16.90 	6	Rat	male	8	250	intratracheal instillation	0	1	7	5
TiO2	300	300	sphere	-	-16.90 	6	Rat	male	8	250	intratracheal instillation	0	1	30	5
TiO2	300	300	sphere	-	-16.90 	6	Rat	male	8	250	intratracheal instillation	0	1	90	5
SiO2	1500	1500	sphere	-	-28.40 	26.5	Rat	male	8	250	intratracheal instillation	0	1	1	1
SiO2	1500	1500	sphere	-	-28.40 	26.5	Rat	male	8	250	intratracheal instillation	0	1	7	1
SiO2	1500	1500	sphere	-	-28.40 	26.5	Rat	male	8	250	intratracheal instillation	0	1	30	1
SiO2	1500	1500	sphere	-	-28.40 	26.5	Rat	male	8	250	intratracheal instillation	0	1	90	1
SiO2	1500	1500	sphere	-	-28.40 	26.5	Rat	male	8	250	intratracheal instillation	0	1	1	5
SiO2	1500	1500	sphere	-	-28.40 	26.5	Rat	male	8	250	intratracheal instillation	0	1	7	5
SiO2	1500	1500	sphere	-	-28.40 	26.5	Rat	male	8	250	intratracheal instillation	0	1	30	5
SiO2	1500	1500	sphere	-	-28.40 	26.5	Rat	male	8	250	intratracheal instillation	0	1	90	5
TiO2	28	163	rod	-	-16.90 	169.4	Rat	male	8	250	intratracheal instillation	0	1	1	1
TiO2	28	163	rod	-	-16.90 	169.4	Rat	male	8	250	intratracheal instillation	0	1	7	1
TiO2	28	163	rod	-	-16.90 	169.4	Rat	male	8	250	intratracheal instillation	0	1	30	1
TiO2	28	163	rod	-	-16.90 	169.4	Rat	male	8	250	intratracheal instillation	0	1	90	1
TiO2	28	163	rod	-	-16.90 	169.4	Rat	male	8	250	intratracheal instillation	0	1	1	5
TiO2	28	163	rod	-	-16.90 	169.4	Rat	male	8	250	intratracheal instillation	0	1	7	5
TiO2	28	163	rod	-	-16.90 	169.4	Rat	male	8	250	intratracheal instillation	0	1	30	5
TiO2	28	163	rod	-	-16.90 	169.4	Rat	male	8	250	intratracheal instillation	0	1	90	5
TiO2	6	6	sphere	-	-16.90 	4	Rat	male	8	250	intratracheal instillation	0	1	1	1
TiO2	6	6	sphere	-	-16.90 	4	Rat	male	8	250	intratracheal instillation	0	1	7	1
TiO2	6	6	sphere	-	-16.90 	4	Rat	male	8	250	intratracheal instillation	0	1	30	1
TiO2	6	6	sphere	-	-16.90 	4	Rat	male	8	250	intratracheal instillation	0	1	90	1
TiO2	6	6	sphere	-	-16.90 	4	Rat	male	8	250	intratracheal instillation	0	1	1	5
TiO2	6	6	sphere	-	-16.90 	4	Rat	male	8	250	intratracheal instillation	0	1	7	5
TiO2	6	6	sphere	-	-16.90 	4	Rat	male	8	250	intratracheal instillation	0	1	30	5
TiO2	6	6	sphere	-	-16.90 	4	Rat	male	8	250	intratracheal instillation	0	1	90	5
ZnO	200	200	sphere	-	-16.90 	18	Rat	male	8	250	intratracheal instillation	0	1	1	1
ZnO	200	200	sphere	-	-16.90 	18	Rat	male	8	250	intratracheal instillation	0	1	14	1
ZnO	200	200	sphere	-	-16.90 	18	Rat	male	8	250	intratracheal instillation	0	1	1	5
ZnO	200	200	sphere	-	-16.90 	18	Rat	male	8	250	intratracheal instillation	0	1	14	5
ZnO	200	200	sphere	-	-16.90 	18	Rat	male	8	250	intratracheal instillation	0	1	1	10
ZnO	200	200	sphere	-	-16.90 	18	Rat	male	8	250	intratracheal instillation	0	1	14	10
CB	5000	5000	sphere	-	-3.70 	300	Mouse	unknow	8	16	intratracheal instillation	0	1	0.667	0.06
CB	5000	5000	sphere	-	-3.70 	300	Mouse	unknow	8	16	intratracheal instillation	0	1	0.667	0.2
CB	5000	5000	sphere	-	-3.70 	300	Mouse	unknow	8	16	intratracheal instillation	0	1	0.667	0.6
CB	5000	5000	sphere	-	-3.70 	300	Mouse	unknow	8	16	intratracheal instillation	0	1	0.667	2
CB	5000	5000	sphere	-	-3.70 	300	Mouse	unknow	8	16	intratracheal instillation	0	1	0.667	10
SWCNT	1.5	1000	tube	AMIDE	-27.60 	400	Mouse	unknow	8	16	intratracheal instillation	0	1	0.667	0.06
SWCNT	1.5	1000	tube	AMIDE	-27.60 	400	Mouse	unknow	8	16	intratracheal instillation	0	1	0.667	0.2
SWCNT	1.5	1000	tube	AMIDE	-27.60 	400	Mouse	unknow	8	16	intratracheal instillation	0	1	0.667	0.6
SWCNT	1.5	1000	tube	AMIDE	-27.60 	400	Mouse	unknow	8	16	intratracheal instillation	0	1	0.667	2
SWCNT	1.5	1000	tube	AMIDE	-27.60 	400	Mouse	unknow	8	16	intratracheal instillation	0	1	0.667	10
SWCNT	1.5	1000	tube	COOH	-27.60 	400	Mouse	unknow	8	16	intratracheal instillation	0	1	0.667	0.06
SWCNT	1.5	1000	tube	COOH	-27.60 	400	Mouse	unknow	8	16	intratracheal instillation	0	1	0.667	0.2
SWCNT	1.5	1000	tube	COOH	-27.60 	400	Mouse	unknow	8	16	intratracheal instillation	0	1	0.667	0.6
SWCNT	1.5	1000	tube	COOH	-27.60 	400	Mouse	unknow	8	16	intratracheal instillation	0	1	0.667	2
SWCNT	1.5	1000	tube	COOH	-27.60 	400	Mouse	unknow	8	16	intratracheal instillation	0	1	0.667	10
SWCNT	1.5	1000	tube	PABS	-27.60 	400	Mouse	unknow	8	16	intratracheal instillation	0	1	0.667	0.06
SWCNT	1.5	1000	tube	PABS	-27.60 	400	Mouse	unknow	8	16	intratracheal instillation	0	1	0.667	0.2
SWCNT	1.5	1000	tube	PABS	-27.60 	400	Mouse	unknow	8	16	intratracheal instillation	0	1	0.667	0.6
SWCNT	1.5	1000	tube	PABS	-27.60 	400	Mouse	unknow	8	16	intratracheal instillation	0	1	0.667	2
SWCNT	1.5	1000	tube	PABS	-27.60 	400	Mouse	unknow	8	16	intratracheal instillation	0	1	0.667	10
SWCNT	1.5	1000	tube	PEG	-27.60 	400	Mouse	unknow	8	16	intratracheal instillation	0	1	0.667	0.06
SWCNT	1.5	1000	tube	PEG	-27.60 	400	Mouse	unknow	8	16	intratracheal instillation	0	1	0.667	0.2
SWCNT	1.5	1000	tube	PEG	-27.60 	400	Mouse	unknow	8	16	intratracheal instillation	0	1	0.667	0.6
SWCNT	1.5	1000	tube	PEG	-27.60 	400	Mouse	unknow	8	16	intratracheal instillation	0	1	0.667	2
SWCNT	1.5	1000	tube	PEG	-27.60 	400	Mouse	unknow	8	16	intratracheal instillation	0	1	0.667	10
SWCNT	1.5	1000	tube	AMIDE	-27.60 	400	Mouse	unknow	8	16	intratracheal instillation	0	1	14	2
SWCNT	1.5	1000	tube	AMIDE	-27.60 	400	Mouse	unknow	8	16	intratracheal instillation	0	1	14	10
SWCNT	1.5	1000	tube	COOH	-27.60 	400	Mouse	unknow	8	16	intratracheal instillation	0	1	14	2
SWCNT	1.5	1000	tube	COOH	-27.60 	400	Mouse	unknow	8	16	intratracheal instillation	0	1	14	10
SWCNT	1.5	1000	tube	PABS	-27.60 	400	Mouse	unknow	8	16	intratracheal instillation	0	1	14	2
SWCNT	1.5	1000	tube	PABS	-27.60 	400	Mouse	unknow	8	16	intratracheal instillation	0	1	14	10
SWCNT	1.5	1000	tube	PEG	-27.60 	400	Mouse	unknow	8	16	intratracheal instillation	0	1	14	2
SWCNT	1.5	1000	tube	PEG	-27.60 	400	Mouse	unknow	8	16	intratracheal instillation	0	1	14	10
Fe2O3	22	22	sphere	-	-16.90 	53.27	Rat	male	8	250	intratracheal instillation	0	1	1	0.8
Fe2O3	22	22	sphere	-	-16.90 	53.27	Rat	male	8	250	intratracheal instillation	0	1	7	0.8
Fe2O3	22	22	sphere	-	-16.90 	53.27	Rat	male	8	250	intratracheal instillation	0	1	30	0.8
Fe2O3	280	280	sphere	-	-16.90 	4.25	Rat	male	8	250	intratracheal instillation	0	1	1	0.8
Fe2O3	280	280	sphere	-	-16.90 	4.25	Rat	male	8	250	intratracheal instillation	0	1	7	0.8
Fe2O3	280	280	sphere	-	-16.90 	4.25	Rat	male	8	250	intratracheal instillation	0	1	30	0.8
Fe2O3	22	22	sphere	-	-16.90 	53.27	Rat	male	8	250	intratracheal instillation	0	1	1	20
Fe2O3	22	22	sphere	-	-16.90 	53.27	Rat	male	8	250	intratracheal instillation	0	1	7	20
Fe2O3	22	22	sphere	-	-16.90 	53.27	Rat	male	8	250	intratracheal instillation	0	1	30	20
Fe2O3	280	280	sphere	-	-16.90 	4.25	Rat	male	8	250	intratracheal instillation	0	1	1	20
Fe2O3	280	280	sphere	-	-16.90 	4.25	Rat	male	8	250	intratracheal instillation	0	1	7	20
Fe2O3	280	280	sphere	-	-16.90 	4.25	Rat	male	8	250	intratracheal instillation	0	1	30	20
Yb2O3	6	6	sphere	-		27.62	Mouse	male	8	20	intratracheal instillation	30	15	2	50
Yb2O3	6	6	sphere	-		27.62	Mouse	male	8	20	intratracheal instillation	30	15	10	50
Yb2O3	6	6	sphere	-		27.62	Mouse	male	8	20	intratracheal instillation	30	15	20	50
Yb2O3	6	6	sphere	-		27.62	Mouse	male	8	20	intratracheal instillation	30	15	30	50
ZnO	70	5000	wire	-			Mouse	male	7	30	intratracheal instillation	0	1	2	22
ZnO	200	200	wire	-			Mouse	male	7	30	intratracheal instillation	0	1	2	22
Ag	20	20	sphere	citrate	-44.50 		Mouse	male	6	35	intratracheal instillation	0	1	1	1.428571429
MWCNT	17.78	1108.45	tube	-		140.6	Mouse	both	8		OPA	0	1	1	2
MWCNT	31.67	1198.58	tube	-		204.9	Mouse	both	8		OPA	0	1	1	2
MWCNT	15.49	20000	tube	-		217.3	Mouse	both	8		OPA	0	1	1	2
MWCNT	15	1108.45	tube	-		140.6	Mouse	both	8		OPA	0	1	7	2
MWCNT	40	1198.58	tube	-		204.9	Mouse	both	8		OPA	0	1	7	2
MWCNT	15	20000	tube	-		217.3	Mouse	both	8		OPA	0	1	7	2
TiO2	36	36	sphere	-		84.6	Mouse	female	7	18	intratracheal instillation	0	1	1	1
TiO2	36	36	sphere	-		84.6	Mouse	female	7	18	intratracheal instillation	0	1	1	3
TiO2	36	36	sphere	-		84.6	Mouse	female	7	18	intratracheal instillation	0	1	1	9
TiO2	36	36	sphere	-		84.6	Mouse	female	7	18	intratracheal instillation	0	1	3	1
TiO2	36	36	sphere	-		84.6	Mouse	female	7	18	intratracheal instillation	0	1	3	3
TiO2	36	36	sphere	-		84.6	Mouse	female	7	18	intratracheal instillation	0	1	3	9
TiO2	36	36	sphere	-		84.6	Mouse	female	7	18	intratracheal instillation	0	1	28	1
TiO2	36	36	sphere	-		84.6	Mouse	female	7	18	intratracheal instillation	0	1	28	3
TiO2	36	36	sphere	-		84.6	Mouse	female	7	18	intratracheal instillation	0	1	28	9
TiO2	22	22	sphere	-		73.5	Mouse	female	7	18	intratracheal instillation	0	1	1	1
TiO2	22	22	sphere	-		73.5	Mouse	female	7	18	intratracheal instillation	0	1	1	3
TiO2	22	22	sphere	-		73.5	Mouse	female	7	18	intratracheal instillation	0	1	1	9
TiO2	22	22	sphere	-		73.5	Mouse	female	7	18	intratracheal instillation	0	1	3	1
TiO2	22	22	sphere	-		73.5	Mouse	female	7	18	intratracheal instillation	0	1	3	3
TiO2	22	22	sphere	-		73.5	Mouse	female	7	18	intratracheal instillation	0	1	3	9
TiO2	22	22	sphere	-		73.5	Mouse	female	7	18	intratracheal instillation	0	1	28	1
TiO2	22	22	sphere	-		73.5	Mouse	female	7	18	intratracheal instillation	0	1	28	3
TiO2	22	22	sphere	-		73.5	Mouse	female	7	18	intratracheal instillation	0	1	28	9
TiO2	8.5	270	tube	-		154	Mouse	female	7	18	intratracheal instillation	0	1	1	1
TiO2	8.5	270	tube	-		154	Mouse	female	7	18	intratracheal instillation	0	1	1	3
TiO2	8.5	270	tube	-		154	Mouse	female	7	18	intratracheal instillation	0	1	1	9
TiO2	8.5	270	tube	-		154	Mouse	female	7	18	intratracheal instillation	0	1	3	1
TiO2	8.5	270	tube	-		154	Mouse	female	7	18	intratracheal instillation	0	1	3	3
TiO2	8.5	270	tube	-		154	Mouse	female	7	18	intratracheal instillation	0	1	3	9
TiO2	8.5	270	tube	-		154	Mouse	female	7	18	intratracheal instillation	0	1	28	1
TiO2	8.5	270	tube	-		154	Mouse	female	7	18	intratracheal instillation	0	1	28	3
TiO2	8.5	270	tube	-		154	Mouse	female	7	18	intratracheal instillation	0	1	28	9
TiO2	14	21	cube	-		96.9	Mouse	female	7	18	intratracheal instillation	0	1	1	1
TiO2	14	21	cube	-		96.9	Mouse	female	7	18	intratracheal instillation	0	1	1	3
TiO2	14	21	cube	-		96.9	Mouse	female	7	18	intratracheal instillation	0	1	1	9
TiO2	14	21	cube	-		96.9	Mouse	female	7	18	intratracheal instillation	0	1	3	1
TiO2	14	21	cube	-		96.9	Mouse	female	7	18	intratracheal instillation	0	1	3	3
TiO2	14	21	cube	-		96.9	Mouse	female	7	18	intratracheal instillation	0	1	3	9
TiO2	14	21	cube	-		96.9	Mouse	female	7	18	intratracheal instillation	0	1	28	1
TiO2	14	21	cube	-		96.9	Mouse	female	7	18	intratracheal instillation	0	1	28	3
TiO2	14	21	cube	-		96.9	Mouse	female	7	18	intratracheal instillation	0	1	28	9
ZnO	100	100	sphere	-		14	Mouse	female	7	18	intratracheal instillation	0	1	2	0.011
ZnO	100	100	sphere	-		14	Mouse	female	7	18	intratracheal instillation	0	1	2	0.033
ZnO	100	100	sphere	-		14	Mouse	female	7	18	intratracheal instillation	0	1	2	0.1
ZnO	130	130	sphere	triethoxycaprylylsilane		18	Mouse	female	7	18	intratracheal instillation	0	1	2	0.011
ZnO	130	130	sphere	triethoxycaprylylsilane		18	Mouse	female	7	18	intratracheal instillation	0	1	2	0.033
ZnO	130	130	sphere	triethoxycaprylylsilane		18	Mouse	female	7	18	intratracheal instillation	0	1	2	0.1
CB	14	14	sphere	-		316.5	Mouse	female	7	18	intratracheal instillation	0	1	2	8.1
ZnO	100	100	sphere	-		14	Mouse	female	7	18	intratracheal instillation	0	1	2	0.011
ZnO	100	100	sphere	-		14	Mouse	female	7	18	intratracheal instillation	0	1	2	0.033
ZnO	100	100	sphere	-		14	Mouse	female	7	18	intratracheal instillation	0	1	2	0.1
ZnO	130	130	sphere	triethoxycaprylylsilane		18	Mouse	female	7	18	intratracheal instillation	0	1	2	0.011
ZnO	130	130	sphere	triethoxycaprylylsilane		18	Mouse	female	7	18	intratracheal instillation	0	1	2	0.033
ZnO	130	130	sphere	triethoxycaprylylsilane		18	Mouse	female	7	18	intratracheal instillation	0	1	2	0.1
CB	14	14	sphere	-		316.5	Mouse	female	7	18	intratracheal instillation	0	1	2	8.1
ZnO	100	100	sphere	-		14	Mouse	female	7	18	intratracheal instillation	0	1	2	0.011
ZnO	100	100	sphere	-		14	Mouse	female	7	18	intratracheal instillation	0	1	2	0.033
ZnO	100	100	sphere	-		14	Mouse	female	7	18	intratracheal instillation	0	1	2	0.1
ZnO	130	130	sphere	triethoxycaprylylsilane		18	Mouse	female	7	18	intratracheal instillation	0	1	2	0.011
ZnO	130	130	sphere	triethoxycaprylylsilane		18	Mouse	female	7	18	intratracheal instillation	0	1	2	0.033
ZnO	130	130	sphere	triethoxycaprylylsilane		18	Mouse	female	7	18	intratracheal instillation	0	1	2	0.1
CB	14	14	sphere	-		316.5	Mouse	female	7	18	intratracheal instillation	0	1	2	8.1
In2O3	42.46	42.46	sphere	-	-20.22 	15	Rat	female	6	200	intratracheal instillation	0	1	1	0.25
In2O3	42.46	42.46	sphere	-	-20.22 	15	Rat	female	6	200	intratracheal instillation	0	1	3	0.25
In2O3	42.46	42.46	sphere	-	-20.22 	15	Rat	female	6	200	intratracheal instillation	0	1	7	0.25
In2O3	42.46	42.46	sphere	-	-20.22 	15	Rat	female	6	200	intratracheal instillation	0	1	14	0.25
In2O3	42.46	42.46	sphere	-	-20.22 	15	Rat	female	6	200	intratracheal instillation	0	1	30	0.25
In2O3	42.46	42.46	sphere	-	-20.22 	15	Rat	female	6	200	intratracheal instillation	0	1	90	0.25
In2O3	42.46	42.46	sphere	-	-20.22 	15	Rat	female	6	200	intratracheal instillation	0	1	180	0.25
In2O3	42.46	42.46	sphere	-	-20.22 	15	Rat	female	6	200	intratracheal instillation	0	1	1	1
In2O3	42.46	42.46	sphere	-	-20.22 	15	Rat	female	6	200	intratracheal instillation	0	1	3	1
In2O3	42.46	42.46	sphere	-	-20.22 	15	Rat	female	6	200	intratracheal instillation	0	1	7	1
In2O3	42.46	42.46	sphere	-	-20.22 	15	Rat	female	6	200	intratracheal instillation	0	1	14	1
In2O3	42.46	42.46	sphere	-	-20.22 	15	Rat	female	6	200	intratracheal instillation	0	1	30	1
In2O3	42.46	42.46	sphere	-	-20.22 	15	Rat	female	6	200	intratracheal instillation	0	1	90	1
In2O3	42.46	42.46	sphere	-	-20.22 	15	Rat	female	6	200	intratracheal instillation	0	1	180	1
In2O3	42.46	42.46	sphere	-	-20.22 	15	Rat	female	6	200	intratracheal instillation	0	1	1	3
In2O3	42.46	42.46	sphere	-	-20.22 	15	Rat	female	6	200	intratracheal instillation	0	1	3	3
In2O3	42.46	42.46	sphere	-	-20.22 	15	Rat	female	6	200	intratracheal instillation	0	1	7	3
In2O3	42.46	42.46	sphere	-	-20.22 	15	Rat	female	6	200	intratracheal instillation	0	1	14	3
In2O3	42.46	42.46	sphere	-	-20.22 	15	Rat	female	6	200	intratracheal instillation	0	1	30	3
In2O3	42.46	42.46	sphere	-	-20.22 	15	Rat	female	6	200	intratracheal instillation	0	1	90	3
In2O3	42.46	42.46	sphere	-	-20.22 	15	Rat	female	6	200	intratracheal instillation	0	1	180	3
